Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Dustin Molleken","PIT","A,A-,AA,AAA","21-29",12,0,3,0,1,0,0,0,0.5,0,0.5,0.45454545,4,29,33,"6200"
"Nate Schierholtz","SFG","AA,AAA","22-32",1506,0.32007073,1.05102041,0.21789883,0.40077821,0.38132296,0.18707483,0.1292517,0.44444444,0.26010101,0.29545455,0.11312608,1189,2285,3474,"6201"
"Mark Quinn","CHW","AA,AAA","32-32",276,0.2628866,,,,,,,,,,,,,,"621"
"Tyler Graham","SFG","A,A-,A+,AA,AAA,R","22-30",2635,0.32819149,2.3490991,0.15559341,0.59227712,0.25212947,0.17342342,0.04954955,0.45287107,0.2248104,0.32231853,0.11403628,2349,4982,7331,"6220"
"Colt Morton","SDP","A+,AA,AAA,R","24-27",901,0.29087452,0.65243902,0.153125,0.334375,0.5125,0.31707317,0.11585366,0.51681957,0.19571865,0.28746177,0.18002466,554,1068,1622,"6222"
"Kyle Kendrick","PHI","AA,AAA","22-24",33,0.21428571,3.33333333,0,0.76923077,0.23076923,0.66666667,0,0.53333333,0.2,0.26666667,0.25925926,33,75,108,"6230"
"Brian Buscher","SFG","AA,AAA","25-29",1445,0.29493088,0.86261981,0.171875,0.38352273,0.44460227,0.17252396,0.08626198,0.48261474,0.22809458,0.28929068,0.10409189,1068,1718,2786,"6234"
"Billy Sadler","SFG","AA,AAA","24-27",22,0.23076923,1.33333333,0.36363636,0.36363636,0.27272727,0.66666667,0,0.27272727,0.18181818,0.54545455,0.13235294,18,50,68,"6235"
"Tom Gorzelanny","PIT","AAA","23-34",18,0.33333333,2,0,0.66666667,0.33333333,0,0,0.4,0.4,0.2,0.14705882,12,22,34,"6244"
"Barbaro Canizares","ATL","A+,AA,AAA,R","26-38",4038,0.3464837,1.46896552,0.21376281,0.46778917,0.31844802,0.14367816,0.15057471,0.48043088,0.2427289,0.27684022,0.07263158,5495,7805,13300,"6246"
"Aaron Laffey","LAD","AAA","28-33",88,0.15555556,12.33333333,0.04761905,0.88095238,0.07142857,0,0,0.25490196,0.31372549,0.43137255,0.10324484,105,234,339,"6248"
"Trevor Cahill","ARI","AAA","25-29",22,0.3125,2.66666667,0.3125,0.5,0.1875,0.33333333,0,0.23529412,0.35294118,0.41176471,0.07894737,27,49,76,"6249"
"Craig Stansberry","PIT","AA,AAA","24-29",2542,0.29958799,0.94349315,0.1697147,0.40307242,0.42721287,0.17636986,0.07020548,0.39170836,0.25732666,0.35096497,0.07151052,3155,4690,7845,"6256"
"Tommy Field","COL","A,A-,A+,AA,AAA","21-30",4168,0.30374682,0.97420464,0.17499102,0.40711462,0.41789436,0.21582115,0.08254514,0.48211184,0.25633901,0.26154915,0.10109368,5304,8594,13898,"6262"
"Andre Ethier","LAD","A+,AA,AAA","24-35",188,0.37209302,1.13636364,0.16071429,0.44642857,0.39285714,0.22727273,0,0.40677966,0.18644068,0.40677966,0.09240924,125,178,303,"6265"
"Daniel Robertson","SDP","A,A-,A+,AA,AAA,R","22-32",4535,0.32581019,1.76059113,0.1778169,0.52435446,0.29782864,0.19507389,0.04236453,0.48681599,0.21207825,0.30110576,0.05535357,4976,8501,13477,"6266"
"Jake Fox","CHC","A+,AA,AAA","23-33",3508,0.30795552,0.84468085,0.17741935,0.37666034,0.4459203,0.20106383,0.16702128,0.50185701,0.25116063,0.24698236,0.15697168,3113,6067,9180,"6267"
"Donnie Sadler","ARI","AAA","31-32",358,0.31759657,1,0.16049383,0.41975309,0.41975309,0.23529412,0.05882353,0.47126437,0.25287356,0.27586207,0.11192661,225,320,545,"627"
"Tony Giarratano","DET","AA","23-23",295,0.33777778,,,,,,,,,,,,,,"6270"
"Carlos Quentin","ARI","A,A+,AAA","23-34",775,0.30263158,0.81746032,0.16423358,0.37591241,0.45985401,0.1984127,0.11904762,0.55123675,0.25795053,0.19081272,0.11541566,477,762,1239,"6274"
"Colin Curtis","NYY","A-,A+,AA,AAA,R","21-27",2367,0.3006993,1.32570423,0.15048232,0.48424437,0.36527331,0.18838028,0.05457746,0.44702194,0.22884013,0.32413793,0.13264172,1821,3577,5398,"6288"
"Brandon Barnes","HOU","A,A-,A+,AA,AAA,R","20-33",4763,0.32887701,0.89321902,0.18187942,0.38598855,0.43213203,0.21667966,0.11691348,0.46975674,0.26331361,0.26692965,0.19756688,4364,9692,14056,"629"
"Jimmy Barthmaier","HOU","AA,AAA","23-28",31,0.14285714,7,0.27272727,0.63636364,0.09090909,0,0,0.15789474,0.31578947,0.52631579,0.27777778,16,56,72,"6292"
"Jason Hirsh","HOU","AAA","24-27",72,0.1875,3.33333333,0.13333333,0.66666667,0.2,0.33333333,0,0.5,0.27777778,0.22222222,0.11764706,35,84,119,"6293"
"Mike Koplove","ARI","AAA","29-33",12,0.5,2,0,0.66666667,0.33333333,0,1,0,0.25,0.75,0.07407407,8,19,27,"63"
"Matt Murton","CHC","AAA","25-35",1249,0.33719705,1.63917526,0.18730159,0.5047619,0.30793651,0.11683849,0.07560137,0.38928939,0.23892894,0.37178167,0.07651946,1824,2750,4574,"6307"
"Alcides Escobar","MIL","A+,AA,AAA","19-35",2549,0.33829569,1.50661626,0.19392097,0.48449848,0.32158055,0.20793951,0.05482042,0.43049853,0.25102639,0.31847507,0.14116817,1614,4053,5667,"6310"
"Esmil Rogers","COL","AA,AAA","23-31",48,0.36,2.8,0.13636364,0.63636364,0.22727273,0.2,0,0.48275862,0.31034483,0.20689655,0.17948718,35,121,156,"6317"
"Ryan Garko","CLE","AA,AAA","25-31",1091,0.2773224,1.17159763,0.18444444,0.44,0.37555556,0.22485207,0.1183432,0.41558442,0.22943723,0.35497835,0.07822255,1112,1611,2723,"6319"
"Omar Quintanilla","COL","A+,AAA","24-35",1723,0.33576052,1.515625,0.18850806,0.48891129,0.32258065,0.14375,0.06875,0.42787046,0.23846909,0.33366045,0.08775668,1921,3241,5162,"6335"
"Ryan Feierabend","PHI","AAA","25-26",26,0.05882353,13,0.125,0.8125,0.0625,0,0,0.38888889,0.38888889,0.22222222,0.08433735,18,65,83,"6336"
"Mike Sweeney","KCR","A,AA,AAA","32-36",146,0.27884615,0.69230769,0.16455696,0.34177215,0.49367089,0.17948718,0.07692308,0.475,0.2375,0.2875,0.09090909,153,210,363,"634"
"Luis Jimenez","LAA","A,A+,AA,AAA,R","18-30",3227,0.30886482,0.65580986,0.18887451,0.32125916,0.48986632,0.26232394,0.08978873,0.49958054,0.24161074,0.25880872,0.12130735,2334,5621,7955,"6341"
"Ryan Adams","BAL","A,A-,A+,AA,AAA,R","19-27",2613,0.35097814,1.31040564,0.1992665,0.45415648,0.34657702,0.15873016,0.08112875,0.4636472,0.22824791,0.30810489,0.18509041,1746,4116,5862,"6343"
"Chris Archer","CHC","AA","21-21",17,0.28571429,4,0.16666667,0.66666667,0.16666667,0,0,0,0.25,0.75,0.09459459,26,48,74,"6345"
"Michael Tucker","NYM","AAA","35-36",624,0.28787879,0.84810127,0.13609467,0.3964497,0.46745562,0.29113924,0.07594937,0.52601156,0.21965318,0.25433526,0.10122449,502,723,1225,"635"
"Ryan Sweeney","CHW","A,AA,AAA,R","21-29",1109,0.32049689,1.28205128,0.20888889,0.44444444,0.34666667,0.24358974,0.10897436,0.39869281,0.21786492,0.38344227,0.05786164,894,1491,2385,"6352"
"Shane Costa","KCR","A+,AA,AAA,R","24-28",882,0.32838039,1.16315789,0.18613861,0.43762376,0.37623762,0.2,0.08947368,0.48653846,0.22115385,0.29230769,0.0569813,860,1439,2299,"6358"
"Danny Valencia","MIN","A,A+,AA,AAA,R","21-31",2646,0.32912723,1.22155689,0.16394366,0.45971831,0.37633803,0.16616766,0.10479042,0.46926454,0.26564215,0.2650933,0.13349969,2077,4335,6412,"6364"
"Adam Jones","SEA","AAA","20-21",885,0.34602076,1.1559633,0.24193548,0.40645161,0.3516129,0.13761468,0.2293578,0.48264984,0.2555205,0.26182965,0.12998921,687,1167,1854,"6368"
"Stu Pomeranz","STL","AA","21-26",10,0.5,,,,,,,,,,,,,,"6382"
"Matthew Brown","LAA","AA,AAA,R","23-29",2477,0.32415519,0.74781086,0.20351157,0.34078212,0.4557063,0.17338004,0.11558669,0.46897093,0.26237235,0.26865672,0.11016271,2741,4757,7498,"6384"
"Michael Bourn","PHI","A+,AA,AAA","23-34",809,0.31956912,1.3442623,0.23529412,0.43850267,0.32620321,0.03278689,0.03278689,0.42487047,0.23316062,0.34196891,0.09243697,435,636,1071,"6387"
"Trevor May","PHI","AA","22-22",22,0.5,1.5,0.16666667,0.5,0.33333333,0,0,0.25,0.25,0.5,0.25316456,14,65,79,"6398"
"Jose Cisnero","HOU","AA,AAA","23-26",15,0.14285714,6,0.14285714,0.85714286,0,0,0,0.375,0,0.625,0.13207547,12,41,53,"6399"
"Kirk Nieuwenhuis","NYM","A-,A+,AA,AAA","20-30",2961,0.33499171,1.48780488,0.17609047,0.49273021,0.33117932,0.12845528,0.1398374,0.4771893,0.23230205,0.29050865,0.16565029,3249,5770,9019,"6400"
"Brent Morel","CHW","A,A+,AA,AAA,R","21-28",2772,0.33233083,1.21835883,0.20448878,0.43690773,0.35860349,0.1891516,0.07510431,0.3974794,0.25109064,0.35142996,0.10459966,3068,5737,8805,"6402"
"Argenis Diaz","BOS","A,A+,AA,AAA,R","19-30",4450,0.32212885,1.95955882,0.20689655,0.52512315,0.2679803,0.14705882,0.01593137,0.39473684,0.23208624,0.37317692,0.11421131,4614,8826,13440,"6403"
"Stolmy Pimentel","PIT","AA,AAA","23-26",35,0.21428571,2.33333333,0.16666667,0.58333333,0.25,0.33333333,0,0.26315789,0.36842105,0.36842105,0.22680412,20,77,97,"6415"
"Warner Madrigal","LAA","A,AA,AAA","22-30",125,0.28571429,1,0,1,0,0,0,0,0.5,0.5,0.2,0,5,5,"6419"
"Roger Bernadina","WSN","A+,AA,AAA,R","22-35",2880,0.35908596,1.67307692,0.17967213,0.51344262,0.30688525,0.14316239,0.11111111,0.43860759,0.26455696,0.29683544,0.11795407,2860,4804,7664,"6421"
"Tim Stauffer","SDP","AA,AAA","24-33",84,0.15909091,1.27272727,0.03846154,0.53846154,0.42307692,0.09090909,0,0.35483871,0.32258065,0.32258065,0.14438503,59,128,187,"6432"
"Vance Worley","PHI","AA,AAA","21-33",98,0.18367347,1.76470588,0.04081633,0.6122449,0.34693878,0.29411765,0.17647059,0.5,0.29032258,0.20967742,0.25106383,45,190,235,"6435"
"Lastings Milledge","NYM","A+,AA,AAA,R","21-26",1162,0.32713755,1.03375527,0.16896552,0.42241379,0.40862069,0.24894515,0.08438819,0.4446281,0.24628099,0.30909091,0.09992862,1033,1769,2802,"6441"
"Andy LaRoche","LAD","AA,AAA","22-30",2240,0.29352608,1.15757576,0.15372425,0.4540412,0.39223455,0.18989899,0.11313131,0.52737086,0.24749422,0.22513493,0.08225389,2415,3761,6176,"6444"
"James Adduci","FLA","A,A+,AA,AAA,R","21-34",4264,0.35370434,1.65888889,0.17340242,0.51571675,0.31088083,0.15,0.07,0.34731935,0.25074925,0.4019314,0.11903012,4556,9054,13610,"6448"
"Andy Dirks","DET","A,A+,AA,AAA,R","22-28",1354,0.31972112,1.08040201,0.18262586,0.42448174,0.3928924,0.16582915,0.07537688,0.41409266,0.26254826,0.32335907,0.15414326,866,1982,2848,"6453"
"Michael O'Connor","WSN","AA,AAA","25-30",40,0.11764706,13,0.06666667,0.86666667,0.06666667,0,0,0.22222222,0.5,0.27777778,0.11956522,24,68,92,"6457"
"Jamie Hoffmann","LAD","A+,AA,AAA","21-28",3917,0.32365591,0.8424408,0.17897727,0.37540584,0.44561688,0.19763206,0.071949,0.43799368,0.26698262,0.2950237,0.10492445,3875,6847,10722,"6461"
"Blaine Hardy","KCR","AA,AAA","24-34",14,0,3,0,1,0,0,0,0.33333333,0,0.66666667,0.11111111,23,40,63,"6499"
"Josh Zeid","HOU","AA,AAA","24-30",41,0.16666667,6,0.08695652,0.7826087,0.13043478,0.33333333,0,0.44444444,0.11111111,0.44444444,0.13709677,32,92,124,"6527"
"Mark Grudzielanek","MIN","AA,R","39-39",43,0.35483871,1.55555556,0.23333333,0.46666667,0.3,0.22222222,0,0.77419355,0.06451613,0.16129032,0.2173913,14,55,69,"653"
"Luis Durango","SDP","A,A-,A+,AA,AAA,R","20-30",3763,0.35260116,4.79569892,0.16141579,0.69389343,0.14469078,0.15591398,0.01612903,0.30829016,0.25647668,0.43523316,0.05794729,4517,7701,12218,"6533"
"Jordy Mercer","PIT","A,A-,A+,AA,AAA","21-34",2350,0.29855072,0.9829303,0.19000581,0.40151075,0.40848344,0.21479374,0.06116643,0.47672462,0.24284913,0.28042625,0.14204053,1765,4008,5773,"6547"
"Michael Stutes","PHI","AA,AAA","22-26",24,0.13333333,1.8,0,0.64285714,0.35714286,0,0,0.3125,0.25,0.4375,0.31818182,3,41,44,"6550"
"Cesar Izturis","LAD","AA,AAA,R","26-32",121,0.26041667,2.88888889,0.05405405,0.7027027,0.24324324,0.11111111,0,0.475,0.3,0.225,0.19266055,29,80,109,"656"
"Bobby Wilson","LAA","A+,AA,AAA","23-36",2501,0.29695291,1.02467105,0.18151596,0.41422872,0.40425532,0.23519737,0.07894737,0.49612903,0.23870968,0.26516129,0.10878953,2585,4594,7179,"6564"
"Tom Koehler","FLA","AA,AAA","24-31",129,0.23728814,5.14285714,0.18867925,0.67924528,0.13207547,0.14285714,0,0.28358209,0.37313433,0.34328358,0.13939394,157,338,495,"6570"
"Robert Stock","STL","A,A+,AA,AAA,R","19-31",790,0.27604167,0.99180328,0.15034965,0.42307692,0.42657343,0.18442623,0.04098361,0.45025295,0.25969646,0.29005059,0.19835943,367,974,1341,"6576"
"Anthony Vasquez","PHI","AA,AAA","28-32",63,0.40540541,9,0.16666667,0.75,0.08333333,0.33333333,0,0.31914894,0.42553191,0.25531915,0.05,67,133,200,"6577"
"Brian Jordan","ATL","A,AAA","39-39",20,0.42857143,,,,,,,,,,,,,,"658"
"Nate Freiman","SDP","A,A-,A+,AA,AAA","22-30",3434,0.31792897,1.01629328,0.17258671,0.41704973,0.41036356,0.19551935,0.11201629,0.4844898,0.24734694,0.26816327,0.12848472,3415,6306,9721,"6582"
"Sean Rodriguez","LAA","A,A+,AA,AAA,R","21-34",2094,0.33033524,0.84210526,0.19759825,0.36681223,0.43558952,0.19047619,0.18796992,0.47351695,0.24788136,0.27860169,0.15565533,1656,3021,4677,"6589"
"Brandon Wood","LAA","AA,AAA","21-28",2631,0.31623416,0.74332344,0.18175487,0.34888579,0.46935933,0.1884273,0.13353116,0.5024055,0.2604811,0.2371134,0.11991696,3072,5117,8189,"6592"
"Ryan Jackson","STL","A,A-,A+,AA,AAA,R","21-29",3355,0.31976251,1.2503023,0.20333904,0.44263699,0.35402397,0.1668682,0.03506651,0.38877509,0.23596887,0.37525604,0.06537615,4173,7192,11365,"6596"
"Kory Casto","WSN","AA,AAA","24-28",1920,0.3072,1.14836795,0.19466073,0.43047831,0.37486096,0.13946588,0.09792285,0.39824945,0.25820569,0.34354486,0.07554369,2102,3140,5242,"6597"
"Chad Moeller","MIL","AAA","31-35",563,0.27411168,1.15740741,0.20205479,0.42808219,0.36986301,0.26851852,0.05555556,0.51013514,0.25675676,0.23310811,0.09035326,529,943,1472,"66"
"Mike Kinkade","FLA","AA,AAA","33-35",755,0.35466179,1.68055556,0.16086957,0.52608696,0.31304348,0.18055556,0.15277778,0.51293103,0.18534483,0.30172414,0.14961496,311,598,909,"660"
"Luke Montz","WSN","A+,AA,AAA,R","22-31",3185,0.26478149,0.68965517,0.14500602,0.34897714,0.50601685,0.28299643,0.13198573,0.58104154,0.22410767,0.19485079,0.13898224,3176,5156,8332,"6601"
"Daryl Thompson","CIN","AA,AAA","22-27",79,0.28571429,2,0.13333333,0.57777778,0.28888889,0,0.07692308,0.26785714,0.375,0.35714286,0.18055556,45,171,216,"6603"
"Freddy Galvis","PHI","A,A-,A+,AA,AAA,R","17-31",2651,0.28196234,1.28211921,0.13677355,0.48496994,0.37825651,0.21854305,0.03443709,0.45271243,0.26452232,0.28276524,0.17250373,1342,4026,5368,"6609"
"Greg Halman","SEA","A,A-,A+,AA,AAA,R","18-23",2307,0.32878909,1.01941748,0.15925627,0.4244139,0.41632983,0.2038835,0.21359223,0.5124805,0.23400936,0.25351014,0.26809524,1913,4387,6300,"6617"
"Paul Lo Duca","NYM","A-,A+,AA,AAA","35-38",121,0.30232558,1.75,0.11494253,0.56321839,0.32183908,0.14285714,0.07142857,0.36363636,0.26136364,0.375,0.05527638,155,243,398,"662"
"Ryan Lollis","SFG","A,A-,A+,AA,AAA","22-30",3755,0.31998607,1.65127021,0.19268636,0.50281294,0.3045007,0.2113164,0.04157044,0.37730061,0.24199046,0.38070893,0.0801699,3940,7361,11301,"6623"
"Carlos Carrasco","PHI","AA,AAA","20-22",52,0.16,2.5,0.08695652,0.65217391,0.26086957,0,0,0.43333333,0.2,0.36666667,0.3203125,24,104,128,"6632"
"Kevin Mattison","FLA","A,A-,A+,AA,AAA","22-29",2960,0.30807249,0.78110599,0.15795207,0.36928105,0.47276688,0.24308756,0.0656682,0.46529968,0.25341746,0.28128286,0.16371778,3153,6003,9156,"6635"
"Chase d'Arnaud","PIT","A,A-,A+,AA,AAA","21-32",4261,0.30898123,0.90539484,0.17946128,0.38989899,0.43063973,0.21813917,0.04925723,0.46429736,0.24421259,0.29149006,0.10988506,4484,8566,13050,"6652"
"Jim Henderson","CHC","AA,AAA","24-33",28,0.33333333,0.6,0.33333333,0.25,0.41666667,0,0,0.13333333,0.2,0.66666667,0.20454545,26,62,88,"6653"
"L.J. Hoes","BAL","A,A-,A+,AA,AAA,R","18-26",3712,0.32691596,2.29393939,0.1830139,0.56895904,0.24802706,0.12272727,0.0530303,0.38352169,0.23660226,0.37987605,0.10784224,4065,6812,10877,"6656"
"JB Shuck","HOU","A-,A+,AA,AAA","21-32",3770,0.32292716,1.72196796,0.18833163,0.51347663,0.29819174,0.21967963,0.02745995,0.39986737,0.24801061,0.35212202,0.05781263,4543,7444,11987,"6677"
"Dave Roberts","SDP","A+,AAA","34-36",48,0.4137931,2.28571429,0.23333333,0.53333333,0.23333333,0,0.28571429,0.5,0.16666667,0.33333333,0.03846154,85,123,208,"670"
"Josh Whitesell","WSN","AA,AAA","24-32",2445,0.36083916,1.14505495,0.20196239,0.42600164,0.37203598,0.13406593,0.16483516,0.43443282,0.25181014,0.31375704,0.10362393,2769,4102,6871,"6713"
"Joe Thurston","PHI","AA,AAA","26-34",3720,0.31821507,1.17942857,0.18851064,0.43914894,0.37234043,0.35657143,0.06514286,0.52696583,0.25154385,0.22149033,0.06330962,4236,6726,10962,"673"
"Zoilo Almonte","NYY","A,A-,A+,AA,AAA,R","17-28",4082,0.32823315,1.30912863,0.16971279,0.47071988,0.35956733,0.15145228,0.12759336,0.42924872,0.24762947,0.32312181,0.16181468,3551,7338,10889,"6732"
"Johnny Giavotella","KCR","A,A+,AA,AAA","20-30",3806,0.32807138,1.21714818,0.18134893,0.449415,0.36923606,0.1416589,0.05312209,0.45454545,0.2473262,0.29812834,0.07247329,4829,7341,12170,"6740"
"Josh Prince","MIL","A,A+,AA,AAA,R","21-31",3105,0.30418068,1.08054523,0.18415938,0.42371234,0.39212828,0.16356877,0.04956629,0.45755597,0.25139925,0.29104478,0.10798416,3655,5939,9594,"6746"
"Travis Tartamella","STL","A+,AA,AAA,R","21-27",1091,0.25905292,1.06734007,0.13154173,0.44837341,0.42008487,0.26262626,0.03367003,0.45504087,0.23569482,0.30926431,0.16266438,1117,2381,3498,"6748"
"Paul Bako","KCR","AA","34-37",55,0.37777778,5.5,0.21212121,0.66666667,0.12121212,0,0,0.47058824,0.20588235,0.32352941,0.34328358,8,59,67,"676"
"Ronnie Belliard","WSN","A+,AA,AAA","33-36",234,0.2716763,1.34545455,0.25862069,0.42528736,0.31609195,0.30909091,0.05454545,0.34090909,0.21022727,0.44886364,0.08830549,285,553,838,"677"
"Tyler Pastornicky","TOR","A,A+,AA,AAA,R","18-25",2828,0.31267092,1.67316342,0.17720351,0.51499769,0.3077988,0.1904048,0.03748126,0.35336004,0.25856698,0.38807299,0.08475213,2742,5246,7988,"6777"
"Shairon Martis","WSN","AA,AAA","21-25",90,0.10869565,4.85714286,0.04651163,0.79069767,0.1627907,0.42857143,0,0.35849057,0.41509434,0.22641509,0.19713262,73,206,279,"6781"
"Andrew Miller","FLA","AA,AAA","23-36",29,0.25,13,0.125,0.8125,0.0625,0,0,0.58823529,0,0.41176471,0.11458333,27,69,96,"6785"
"Josh Satin","NYM","A,A-,A+,AA,AAA,R","23-31",3426,0.3573382,1.25561097,0.18107741,0.45586238,0.36306021,0.14214464,0.09102244,0.51578947,0.22412281,0.26008772,0.12285551,4047,6445,10492,"6788"
"Julio Teheran","ATL","AA,AAA","19-25",44,0.23076923,5.66666667,0.16666667,0.70833333,0.125,0.33333333,0,0.22580645,0.32258065,0.4516129,0.06,47,103,150,"6797"
"Raul Casanova","OAK","A+,AA,AAA","33-36",753,0.32833021,1.4137931,0.18446602,0.4776699,0.33786408,0.1954023,0.11494253,0.45506692,0.23900574,0.30592734,0.09618263,1066,1606,2672,"680"
"Josmil Pinto","MIN/TOR","A,A+,AA,AAA,R","17-27",3242,0.30704846,1.03299204,0.16689977,0.42331002,0.40979021,0.19226394,0.09783845,0.40337284,0.25022789,0.34639927,0.12707512,2895,5478,8373,"6806"
"Valerio De Los Santos","COL","AAA","35-35",16,0.5,2,0,1,0,0,0,0.33333333,0.66666667,0,0.13043478,24,45,69,"681"
"Justin Maxwell","WSN","A,A-,A+,AA,AAA","22-32",2542,0.32622161,1.03402647,0.15007899,0.43206951,0.4178515,0.21361059,0.15689981,0.47882987,0.22401848,0.29715166,0.15636822,2670,4467,7137,"6827"
"Nelson Figueroa","WSN","AAA","32-39",83,0.16666667,3.375,0.14634146,0.65853659,0.19512195,0.625,0,0.39215686,0.17647059,0.43137255,0.09223301,63,143,206,"683"
"Sam Freeman","STL","A+,AA,AAA","22-32",13,0.375,6,0,0.85714286,0.14285714,0,0,0.33333333,0.44444444,0.22222222,0.06521739,17,29,46,"6832"
"Nick Buss","LAD","A,A+,AA,AAA,R","21-31",4642,0.32638286,1.22568093,0.17674151,0.45336788,0.36989062,0.17042802,0.06381323,0.42452043,0.26132889,0.31415068,0.09735185,4266,8913,13179,"6835"
"Eduardo Nunez","NYY","A,A+,AA,AAA,R","19-32",2749,0.29665291,1.46217105,0.14797951,0.5059761,0.34604439,0.29605263,0.04276316,0.43444444,0.235,0.33055556,0.12704583,1350,3538,4888,"6848"
"Freddy Sandoval","LAA","A+,AA,AAA,R","23-28",2284,0.33272059,1.04882813,0.19307692,0.41307692,0.39384615,0.16796875,0.07226563,0.46577381,0.23809524,0.29613095,0.10073758,1897,3255,5152,"6863"
"Jeff Manship","COL","AAA","28-29",27,0.18181818,9,0.09090909,0.81818182,0.09090909,0,0,0.33333333,0.41666667,0.25,0.09302326,23,63,86,"6865"
"Derek Norris","WSN","A,A-,A+,AA,AAA,R","18-24",2075,0.29964539,0.60355987,0.15874363,0.31663837,0.524618,0.22168285,0.12944984,0.51565074,0.24876442,0.23558484,0.16931507,2234,3241,5475,"6867"
"Marcos Mateo","CIN","A,AA,AAA","23-31",22,0.1,2,0,0.66666667,0.33333333,0.33333333,0,0.08333333,0.16666667,0.75,0.16666667,15,51,66,"6869"
"Eddy Rodriguez","CIN","A,A+,AA,AAA,R","20-31",2255,0.27838033,0.93894389,0.15710187,0.40817791,0.43472023,0.27557756,0.09570957,0.48080949,0.23168179,0.28750872,0.25189853,1701,4488,6189,"6870"
"Mark Trumbo","LAA","A,A+,AA,AAA,R","20-33",2859,0.30372639,1.10682493,0.16372203,0.4393404,0.39693757,0.22106825,0.15727003,0.42783505,0.24226804,0.32989691,0.15192744,2148,4467,6615,"6876"
"Chris Coghlan","FLA","A,A-,A+,AA,AAA,R","21-33",2252,0.3190709,1.09866221,0.19240669,0.42277992,0.38481338,0.19063545,0.06020067,0.45822785,0.22278481,0.31898734,0.10152895,2238,3583,5821,"6878"
"Jose Hernandez","PIT","AAA","37-39",893,0.32646048,1.3,0.17717206,0.46507666,0.35775128,0.12380952,0.09047619,0.46600332,0.22222222,0.31177446,0.08770965,1483,2154,3637,"688"
"Nick Noonan","SFG","A,A+,AA,AAA,R","18-29",4638,0.31908489,1.07692308,0.20036265,0.41462678,0.38501058,0.21742543,0.04317111,0.43888889,0.24356725,0.31754386,0.13207991,4019,8746,12765,"6880"
"Collin Balester","WSN","AA,AAA","21-31",63,0.14814815,10.5,0.08,0.84,0.08,0,0,0.21212121,0.24242424,0.54545455,0.24731183,32,154,186,"6883"
"Ian Desmond","WSN","A+,AA,AAA,R","20-31",1866,0.31799839,1.0952381,0.14611872,0.44634703,0.40753425,0.17647059,0.09243697,0.43090316,0.25788901,0.31120783,0.210823,746,1915,2661,"6885"
"Martin Maldonado","LAA","A,A+,AA,AAA,R","19-25",1775,0.27962489,1.335,0.17198582,0.47340426,0.35460993,0.225,0.075,0.48179509,0.21507197,0.30313294,0.15110725,1454,3152,4606,"6887"
"Johnny Cueto","CIN","AA,AAA","21-33",21,0.14285714,6,0,0.85714286,0.14285714,0,0,0,0.33333333,0.66666667,0.3220339,7,52,59,"6893"
"Chase Anderson","ARI","AA,AAA","24-31",57,0.10714286,7,0.07692308,0.80769231,0.11538462,0,0,0.28571429,0.31428571,0.4,0.09625668,52,135,187,"6895"
"Dave Sappelt","CIN","A,A+,AA,AAA,R","21-31",4147,0.32362255,1.15291051,0.20576923,0.42532051,0.36891026,0.23370982,0.0712424,0.43505283,0.23679304,0.32815413,0.07052704,4648,8425,13073,"6898"
"Clint Robinson","KCR","A,A+,AA,AAA,R","22-32",4331,0.32567568,1.11426117,0.19522564,0.42413342,0.38064094,0.17353952,0.13659794,0.42074928,0.25040026,0.32885046,0.10893089,5192,8670,13862,"6908"
"Henry Sosa","SFG","AA,AAA","23-28",56,0.18518519,9,0.16666667,0.75,0.08333333,0,0,0.23333333,0.46666667,0.3,0.18994413,48,131,179,"6936"
"Eric Campbell","NYM","A,A-,A+,AA,AAA,R","21-34",3957,0.33085778,1.39269912,0.20184502,0.46457565,0.33357934,0.18141593,0.08628319,0.45692749,0.23725772,0.30581479,0.10135021,4563,7287,11850,"6938"
